"Ad name",Platform,Placement,"Device platform","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (EGP)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (EGP)","Link clicks",shop_clicks,"CPC (cost per link click) (EGP)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (EGP)","Landing page views","Cost per landing page view (EGP)","Messaging conversations started","Ad ID","Ad set name","Campaign ID","Campaign name","Ad set ID","Reporting starts","Reporting ends",Bid,"Bid type",Objective,"Cost per messaging conversation started (EGP)"
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,0,0,22.23706253,"Using campaign budget",0,155.659438,2024-08-05,-,-,-,11721,13.280389,28,,5.559266,0.238887,69,0.588687,2.255934,,,7,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,22.237063
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.288848,2024-08-05,-,-,-,52,5.554778,,,,,0,0,0,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,0,0,18.27049496,"Using campaign budget",0,54.811485,2024-08-05,-,-,-,4419,12.403595,7,,7.830212,0.158407,19,0.429962,2.884815,,,3,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,18.270495
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,Feed,Desktop,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,13.45137386,"Using campaign budget",0,26.902748,2024-08-05,-,-,-,654,41.1357,,,,,8,1.223242,3.362843,,,2,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,13.451374
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",42,actions:onsite_conversion.messaging_conversation_started_7d,0,0,23.93149786,"Using campaign budget",0,1005.12291,2024-08-05,-,-,-,37794,26.594775,140,,7.179449,0.370429,936,2.476584,1.073849,,,42,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,23.931498
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.896426,2024-08-05,-,-,-,44,20.373324,,,,,0,0,0,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,0,0,30.4851326,"Using campaign budget",0,91.455398,2024-08-05,-,-,-,591,154.746866,8,,11.431925,1.353638,28,4.737733,3.266264,,,3,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,30.485133
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Facebook,"Feed: video feeds",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,28.536236,2024-08-05,-,-,-,1896,15.050757,6,,4.756039,0.316456,16,0.843882,1.783515,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,0,0,16.93747593,"Using campaign budget",0,67.749904,2024-08-05,-,-,-,1641,41.285743,5,,13.549981,0.304692,14,0.853138,4.839279,,,4,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,16.937476
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Instagram,Explore,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,2.559795,2024-08-05,-,-,-,110,23.270863,,,,,1,0.909091,2.559795,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Instagram,"Explore home",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.169325,2024-08-05,-,-,-,22,7.696589,,,,,0,0,0,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Instagram,"Profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.517935,2024-08-05,-,-,-,21,24.663579,,,,,0,0,0,,,,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,30.34900862,"Using campaign budget",0,30.349009,2024-08-05,-,-,-,1073,28.284258,3,,10.116336,0.27959,3,0.27959,10.116336,,,1,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,30.349009
"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,17.3906692,"Using campaign budget",0,34.781338,2024-08-05,-,-,-,925,37.601447,7,,4.968763,0.756757,12,1.297297,2.898445,,,2,120210762337570517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762336890517,"Post: ‎""‎خصومات الصيف هتخليك تحضر كل الكورسات الهندسية...‎""‎",120210762337040517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,17.390669
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,"Facebook profile feed",In-app,not_delivering,"7-day click or 1-day view",,,54,1,,"Using campaign budget",0,1.47,2025-05-29,-,-,-,54,27.222222,,,,,1,1.851852,1.47,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,568,1.797535,21.07,"Using campaign budget",0,42.14,2025-05-29,-,-,-,1021,41.273262,3,,14.046667,0.29383,12,1.175318,3.511667,,,2,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,21.07
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,28,1.071429,,"Using campaign budget",0,0.56,2025-05-29,-,-,-,30,18.666667,,,,,0,0,0,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",,,52,1.269231,,"Using campaign budget",0,4.75,2025-05-29,-,-,-,66,71.969697,,,,,0,0,0,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,Feed,Desktop,not_delivering,"7-day click or 1-day view",,,80,1.45,,"Using campaign budget",0,5.8,2025-05-29,-,-,-,116,50,,,,,6,5.172414,0.966667,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,4908,1.772616,18.81272727,"Using campaign budget",0,413.88,2025-05-29,-,-,-,8700,47.572414,30,,13.796,0.344828,483,5.551724,0.856894,,,22,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,18.812727
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,Feed,"Mobile web",not_delivering,"7-day click or 1-day view",,,124,1.443548,,"Using campaign budget",0,4.87,2025-05-29,-,-,-,179,27.206704,,,,,9,5.027933,0.541111,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,4,1,,"Using campaign budget",0,0.24,2025-05-29,-,-,-,4,60,,,,,0,0,0,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.34,2025-05-29,-,-,-,2,170,,,,,0,0,0,,,,120225357813610517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813320517,"Post: ‎""‎**مطلوب مهندس معماري محترف!**‎""‎",120225357813380517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
